"dataset","region","location","site","month","year","year.of.otter.occupancy","otter.occupation.time","Haliotis.kamtschatkana","Pomaulax.gibberosus","Costaria.costata","Dermasterias.imbricata","Desmarestia.spp","Ecklonia.arborea","Henricia.spp","Laminaria.setchellii","Macrocystis.pyrifera","Nereocystis.luetkeana","Orthasterias.koehleri","Pisaster.spp","Pleurophycus.gardneri","Pterygophora.californica","Pycnopodia.helianthoides","Green.urchin","Red.urchin","Purple.urchin","algae","understory","epibenthic","macro_canopy","nereo_canopy","urchins","algae_urchin_total_density","comm_state","state"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",7,1988,0,0,0.23,0.13,0,0.05,0,0.01,0,0,0,0.04,0.04,0,0,0,0,0.01,3.65,0,0.05,0,0.01,0,0.04,3.66,3.71,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",11,1989,0,0,0.27,0.05,0,0.03,0.04,0,0.03,0,0.02,0.23,0,0.01,0,0.05,0.01,0,3.49,0,0.34,0.04,0.05,0.02,0.23,3.49,3.83,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",11,1990,0,0,0.17,0.3,0.01,0.01,0,0,0.04,0,0,0,0.01,0.02,0,0,0,0.02,4.54,0,0.01,0.01,0,0,0,4.56,4.57,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",9,1992,0,0,0.52,0.32,0.01,0.09,0,0,0.15,0,0,0,0.04,0,0,0,0.04,0.05,2.97,0,0.01,0.01,0,0,0,3.02,3.03,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",9,1994,0,0,0.43,0.35,0,0.04,0,0,0.14,0,0,0,0.06,0.01,0,0,0.01,0.01,6.23,0,0,0,0,0,0,6.24,6.24,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",9,1995,0,0,0.35,0.41,0,0.01,0,0,0.07,0,0,0,0.02,0.07,0,0,0.01,0,4.36,0,0,0,0,0,0,4.36,4.36,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",8,1996,0,0,0.53,0.54,0,0.03,0.14,0,0.15,0,0,0.02,0.04,0.05,0,0,0.04,0,5.88,0,0.16,0.14,0,0,0.02,5.88,6.04,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",8,1997,0,0,0.23,0.49,0,0.17,0.04,0,0.13,0.03,0,0.06,0.08,0.04,0,0,0.02,0,4.8,0,0.13,0.04,0.03,0,0.06,4.8,4.93,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",9,1998,0,0,0.6,1.08,0,0.08,0,0,0.08,0,0,0,0.07,0.06,0,0,0.08,0,5.34,0,0,0,0,0,0,5.34,5.34,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",9,1999,0,0,0.76,0.21,0,0.08,0.13,0,0.01,0,0,0,0.04,0.06,0,0,0.05,0,5.29,0,0.13,0.13,0,0,0,5.29,5.42,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",10,2000,0,0,0.5,0.67,0,0.06,0,0,0.06,0,0,0,0.1,0.06,0,0,0.05,0,4.2,0,0,0,0,0,0,4.2,4.2,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",10,2001,0,0,0.44,1.35,0,0.1,0,0,0.08,0,0,0.02,0.05,0.01,0,0,0.01,0,4.81,0,0.02,0,0,0,0.02,4.81,4.83,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",8,2002,0,0,0.32,0.89,0,0.09,0,0,0.06,0,0,0,0.08,0.03,0,0,0.07,0,4.35,0,0,0,0,0,0,4.35,4.35,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",9,2003,0,0,0.41,1.31,0,0.1,0,0,0.07,0,0,0,0.04,0.02,0,0,0.14,0.01,4.8,0,0,0,0,0,0,4.81,4.81,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",9,2004,0,0,0.65,0.85,0,0.1,0,0,0.04,0,0,0,0.08,0.03,0,0,0.15,0,4.54,0,0,0,0,0,0,4.54,4.54,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",9,2005,0,0,0.39,1.38,0,0.03,0,0,0.04,0,0,0,0.05,0,0,0,0.09,0,3.18,0,0,0,0,0,0,3.18,3.18,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",9,2006,0,0,0.12,0.47,0,0.03,0.06,0,0.07,0,0,0,0.02,0.01,0,0,0.04,0,4.89,0,0.06,0.06,0,0,0,4.89,4.95,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",9,2007,0,0,0.36,0.9,0,0.03,0,0,0.04,0,0,0,0.02,0,0,0,0.02,0,4.03,0,0,0,0,0,0,4.03,4.03,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",9,2009,0,0,0.45,0.39,0,0.06,0,0,0.07,0,0,0,0.07,0.02,0,0,0.04,0.01,4.2,0,0,0,0,0,0,4.21,4.21,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",10,2010,0,0,0.37,0.36,0,0.06,0,0,0.08,0,0,0,0.05,0,0,0,0.18,0,3.48,0,0,0,0,0,0,3.48,3.48,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",10,2011,0,0,1.49,0.12,0,0.21,0.08,0,0.15,0,0,0.18,0.08,0.02,0,0,0.05,0,5.61,0,0.26,0.08,0,0,0.18,5.61,5.87,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",10,2013,0,0,1.07,0.09,0,0.04,0,0,0.06,0,0,0,0.07,0,0,0,0.04,0.01,4.08,0,0,0,0,0,0,4.09,4.09,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",9,2014,0,0,1.28,0.08,0,0.04,0.01,0,0.03,0,0,0,0.01,0,0,0,0,0.03,3.17,0,0.01,0.01,0,0,0,3.2,3.21,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",9,2015,0,0,1.27,0.04,0,0.05,0,0,0.07,0,0,0,0,0.01,0,0,0,0.05,3.5,0.04,0,0,0,0,0,3.59,3.59,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",10,2016,0,0,1.09,0.08,0,0.05,0,0,0.07,0,0,0,0.04,0.01,0,0,0,0.03,4.08,0.08,0,0,0,0,0,4.19,4.19,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",9,2017,0,0,0.22,0.09,0,0.16,0,0,0.04,0,0,0,0.03,0.01,0,0,0,0.06,3.79,0.12,0,0,0,0,0,3.97,3.97,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",10,2018,0,0,0.52,0.26,0,0.2,0.01,0,0.05,0,0,0,0.05,0.03,0,0,0,0.04,3.95,0.19,0.01,0.01,0,0,0,4.18,4.19,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",9,2019,0,0,0.78,1.28,0,0.23,0,0,0,0,0,0,0,0.06,0,0,0,0,4.84,0.31,0,0,0,0,0,5.15,5.15,"urchin","1"
"WCVI_perm","WCVI","Bamfield","Taylor Islet",10,2020,0,0,1.19,0.49,0,0.28,0,0,0,0,0,0,0.01,0.07,0,0,0,0,5.07,0.13,0,0,0,0,0,5.2,5.2,"urchin","1"
"WCVI_random","WCVI","Checleset","Aktis",8,1988,1981,7,0.102040816326531,5.61224489795918,0,0.102040816326531,5.10204081632653,0,0,0.204081632653061,1.93877551020408,0.102040816326531,0,0,0,2.75510204081633,0.102040816326531,0,0,0,10.1020408163265,5.10204081632653,2.95918367346939,1.93877551020408,0.102040816326531,0,10.1020408163265,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","Burial Cave",8,1988,1973,15,0.102040816326531,2.75510204081633,0,0.102040816326531,3.6734693877551,0,0.102040816326531,0.204081632653061,12.4489795918367,0,0.102040816326531,0,0,0.408163265306123,0.102040816326531,0,0,0,16.734693877551,3.6734693877551,0.612244897959184,12.4489795918367,0,0,16.734693877551,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","Canoe",8,1988,1981,7,0.102040816326531,0.102040816326531,1.3265306122449,0,1.63265306122449,0,0.306122448979592,2.14285714285714,0,2.04081632653061,0.102040816326531,0,0,12.7551020408163,0.102040816326531,0.204081632653061,1.73469387755102,0,19.8979591836734,2.95918367346939,14.8979591836734,0,2.04081632653061,1.93877551020408,21.8367346938775,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","Clara Its",8,1988,1978,10,0,0,0,0.612244897959184,14.6938775510204,0,0.510204081632653,3.06122448979592,0,0.714285714285714,0,0.306122448979592,2.3469387755102,0,0.102040816326531,0,0,0,20.8163265306122,17.0408163265306,3.06122448979592,0,0.714285714285714,0,20.8163265306122,"understory","2"
"WCVI_random","WCVI","Checleset","E Gay Pass",8,1988,1976,12,0,0,0.306122448979592,0,10.2040816326531,0,0.306122448979592,0.408163265306123,1.12244897959184,1.02040816326531,0.204081632653061,0,0,5,0.204081632653061,0.204081632653061,1.22448979591837,0,18.061224489796,10.5102040816327,5.40816326530612,1.12244897959184,1.02040816326531,1.42857142857143,19.4897959183674,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","E Gull Is",8,1988,1974,14,0,0,0,0.306122448979592,2.55102040816327,0,0.204081632653061,10.3061224489796,0,0,0.102040816326531,0,0,1.3265306122449,0,0,0,0,14.1836734693878,2.55102040816327,11.6326530612245,0,0,0,14.1836734693878,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","E No Name",8,1988,1983,5,0,0,0.918367346938776,0,0.714285714285714,0,0.510204081632653,4.89795918367347,0,0.306122448979592,0.306122448979592,0.102040816326531,0,11.2244897959184,0.204081632653061,0,0.102040816326531,0,18.061224489796,1.63265306122449,16.1224489795919,0,0.306122448979592,0.102040816326531,18.1632653061225,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","Gull Is",8,1988,1974,14,0,0,0,0.408163265306123,6.02040816326531,0,0.204081632653061,3.57142857142857,0,0.612244897959184,0,0,0,6.83673469387755,0.306122448979592,0,0,0,17.0408163265306,6.02040816326531,10.4081632653061,0,0.612244897959184,0,17.0408163265306,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","Kamils",8,1988,1987,1,0,0.612244897959184,0.408163265306123,0,8.77551020408163,0,0,0.102040816326531,0,0.510204081632653,0.102040816326531,0,0,0,0,0.102040816326531,0.102040816326531,0,9.79591836734694,9.18367346938775,0.102040816326531,0,0.510204081632653,0.204081632653062,10,"understory","2"
"WCVI_random","WCVI","Checleset","McLean",8,1988,1981,7,0.102040816326531,2.3469387755102,0.102040816326531,0.306122448979592,0.102040816326531,0,0.408163265306123,1.42857142857143,0,0.714285714285714,0.102040816326531,1.02040816326531,0,16.3265306122449,0,0,0.102040816326531,0,18.6734693877551,0.204081632653062,17.7551020408163,0,0.714285714285714,0.102040816326531,18.7755102040816,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","Minx Rocks",8,1988,1987,1,0.306122448979592,0,2.95918367346939,0.408163265306123,5.20408163265306,0,0.408163265306123,10.2040816326531,0.306122448979592,6.22448979591837,0,0.102040816326531,0,0.408163265306123,0.102040816326531,0,0.102040816326531,0,25.3061224489796,8.16326530612245,10.6122448979592,0.306122448979592,6.22448979591837,0.102040816326531,25.4081632653062,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","Ououkinish",8,1988,1980,8,0.102040816326531,1.42857142857143,0.612244897959184,0.306122448979592,4.69387755102041,0,0.408163265306123,2.6530612244898,0.816326530612245,0.612244897959184,0.612244897959184,0,0,9.48979591836735,0.102040816326531,0,0.204081632653061,0.102040816326531,18.8775510204082,5.30612244897959,12.1428571428571,0.816326530612245,0.612244897959184,0.306122448979592,19.1836734693878,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","Outer Spring",8,1988,1985,3,0,0,0,0.102040816326531,18.8775510204082,0,0.408163265306123,2.85714285714286,0,1.12244897959184,0,0.408163265306123,0,0.204081632653061,0.102040816326531,0,0,0,23.061224489796,18.8775510204082,3.06122448979592,0,1.12244897959184,0,23.061224489796,"understory","2"
"WCVI_random","WCVI","Checleset","Outer Thomas",8,1988,1981,7,0,0,0,0.510204081632653,9.89795918367347,0,0.306122448979592,8.26530612244898,0,3.57142857142857,0.102040816326531,0.102040816326531,0,0.816326530612245,0,0,0,0,22.5510204081633,9.89795918367347,9.08163265306123,0,3.57142857142857,0,22.5510204081633,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","Paxton 1",8,1988,1982,6,0,0,0.714285714285714,0,4.48979591836735,0,0.102040816326531,1.02040816326531,0.510204081632653,1.22448979591837,0.102040816326531,0,0,1.73469387755102,0,0,0,0,9.69387755102042,5.20408163265306,2.75510204081633,0.510204081632653,1.22448979591837,0,9.69387755102042,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","Paxton 2",8,1988,1982,6,0.102040816326531,1.63265306122449,0,0,1.42857142857143,0,0.204081632653061,0.204081632653061,0,5.40816326530612,0,0,0,8.06122448979592,0.102040816326531,0,0,0,15.1020408163265,1.42857142857143,8.26530612244898,0,5.40816326530612,0,15.1020408163265,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","Polygon Is",8,1988,1987,1,0.102040816326531,0,2.04081632653061,0.714285714285714,17.4489795918367,0,0.204081632653061,1.83673469387755,0,5.91836734693878,0,0.102040816326531,0,0,0.306122448979592,0.102040816326531,0.102040816326531,0,27.2448979591836,19.4897959183673,1.83673469387755,0,5.91836734693878,0.204081632653062,27.4489795918367,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","Upsowis 1",8,1988,1986,2,0.102040816326531,0,0.408163265306123,0,6.22448979591837,0,0,1.3265306122449,5.10204081632653,0.102040816326531,0.102040816326531,0,0,0.918367346938776,0.204081632653061,0,0.204081632653061,0,14.0816326530612,6.63265306122449,2.24489795918368,5.10204081632653,0.102040816326531,0.204081632653061,14.2857142857143,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","Upsowis 2",8,1988,1986,2,0.204081632653061,0.612244897959184,0,0.204081632653061,4.18367346938776,0,0,0.306122448979592,12.0408163265306,0,0,0,0,0,0.204081632653061,0,0.102040816326531,0,16.530612244898,4.18367346938776,0.306122448979592,12.0408163265306,0,0.102040816326531,16.6326530612245,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","W McLean",8,1988,1981,7,0,0.102040816326531,0.102040816326531,0,0.918367346938776,0,0.204081632653061,11.4285714285714,0.408163265306123,0.510204081632653,0,0.102040816326531,0,6.73469387755102,0.102040816326531,0,0,0,20.1020408163265,1.02040816326531,18.1632653061224,0.408163265306123,0.510204081632653,0,20.1020408163265,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","Aktis",8,1994,1981,13,0,2.55102040816327,0,0.102040816326531,0,0,0.204081632653061,2.55102040816327,0.204081632653061,0,0,0,0,8.26530612244898,0,0,0,0,11.0204081632653,0,10.8163265306122,0.204081632653061,0,0,11.0204081632653,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","Burial Cave",8,1994,1973,21,0,2.14285714285714,0,0,2.24489795918367,0,0.102040816326531,0,4.18367346938776,0,0.102040816326531,0,0,3.6734693877551,0,0,0,0,10.1020408163265,2.24489795918367,3.6734693877551,4.18367346938776,0,0,10.1020408163265,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","Canoe",8,1994,1981,13,0,0.408163265306123,0,0.306122448979592,0.612244897959184,0,0.408163265306123,0.204081632653061,0,0,0.102040816326531,0,0,10.6122448979592,0.102040816326531,0,0.510204081632653,0,11.4285714285714,0.612244897959184,10.8163265306123,0,0,0.510204081632653,11.9387755102041,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","Clara Its",8,1994,1978,16,0,0,0,0.306122448979592,10.1020408163265,0,0.306122448979592,2.85714285714286,0,0.204081632653061,0,0.204081632653061,0,0.306122448979592,0.510204081632653,0,0,0,13.469387755102,10.1020408163265,3.16326530612245,0,0.204081632653061,0,13.469387755102,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","E Gay Pass",8,1994,1976,18,0,0.306122448979592,0,0,2.14285714285714,0,0.102040816326531,2.14285714285714,0.612244897959184,0,0.204081632653061,0,0,5.20408163265306,0.306122448979592,0,0,0,10.1020408163265,2.14285714285714,7.3469387755102,0.612244897959184,0,0,10.1020408163265,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","E Gull Is",8,1994,1974,20,0,0,0,0.306122448979592,0.306122448979592,0,0.306122448979592,12.1428571428571,0,0,0.204081632653061,0,0,2.44897959183674,0.714285714285714,0,0,0,14.8979591836734,0.306122448979592,14.5918367346938,0,0,0,14.8979591836734,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","E No Name",8,1994,1983,11,0,0.204081632653061,0,0.102040816326531,1.3265306122449,0,0.204081632653061,8.36734693877551,0,0,0.408163265306123,0,0,4.69387755102041,0.204081632653061,0,0,0,14.3877551020408,1.3265306122449,13.0612244897959,0,0,0,14.3877551020408,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","Gull Is",8,1994,1974,20,0.102040816326531,0,0,0,2.44897959183674,0.102040816326531,0.102040816326531,1.42857142857143,0,0.102040816326531,0.102040816326531,0,0,6.83673469387755,0,0,0.102040816326531,0,10.9183673469388,2.44897959183674,8.36734693877551,0,0.102040816326531,0.102040816326531,11.0204081632653,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","Kamils",8,1994,1987,7,0.714285714285714,1.53061224489796,0,0.102040816326531,0,0,0,0.714285714285714,13.0612244897959,0,0,0,0,1.02040816326531,0,0,0,0,14.7959183673469,0,1.73469387755102,13.0612244897959,0,0,14.7959183673469,"macro_canopy","4"
"WCVI_random","WCVI","Checleset","McLean",8,1994,1981,13,0.204081632653061,2.3469387755102,0,0.102040816326531,0.102040816326531,0,0.306122448979592,0.102040816326531,0,0,0,0,0,10.6122448979592,0.408163265306123,0,0,0,10.8163265306123,0.102040816326531,10.7142857142857,0,0,0,10.8163265306123,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","Minx Rocks",8,1994,1987,7,0,0,1.3265306122449,0.204081632653061,5.40816326530612,4.28571428571429,0.714285714285714,6.63265306122449,0,0.306122448979592,0,0,0,5.91836734693878,0.102040816326531,0.102040816326531,0.102040816326531,0,23.8775510204082,6.73469387755102,16.8367346938776,0,0.306122448979592,0.204081632653062,24.0816326530612,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","Ououkinish",8,1994,1980,14,0.612244897959184,0.918367346938776,0,0.510204081632653,0.918367346938776,0,0.408163265306123,1.93877551020408,0,0,0.204081632653061,0,0,10.1020408163265,0.102040816326531,0,0.102040816326531,0,12.9591836734694,0.918367346938776,12.0408163265306,0,0,0.102040816326531,13.0612244897959,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","Outer Spring",8,1994,1985,9,0,0,0,0.306122448979592,0,0,0.408163265306123,4.59183673469388,0,0,0.102040816326531,0,0,9.89795918367347,0.408163265306123,0,0,0,14.4897959183673,0,14.4897959183673,0,0,0,14.4897959183673,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","Outer Thomas",8,1994,1981,13,0,0.714285714285714,0,0.204081632653061,1.02040816326531,0,0.102040816326531,5.71428571428572,0,0,0.102040816326531,0,0,3.97959183673469,0.102040816326531,0,0.102040816326531,0,10.7142857142857,1.02040816326531,9.69387755102041,0,0,0.102040816326531,10.8163265306122,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","Paxton 1",8,1994,1982,12,0.102040816326531,0.102040816326531,0,0.408163265306123,0.918367346938776,0,0.510204081632653,7.14285714285714,0,0.102040816326531,0.102040816326531,0,0,9.59183673469388,0.510204081632653,0,0,0,17.7551020408163,0.918367346938776,16.734693877551,0,0.102040816326531,0,17.7551020408163,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","Paxton 2",8,1994,1982,12,0,0.714285714285714,0,0,0,0,0.612244897959184,0,4.18367346938776,0,0.102040816326531,0,0,7.04081632653061,0.204081632653061,0,0,0,11.2244897959184,0,7.04081632653061,4.18367346938776,0,0,11.2244897959184,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","Polygon Is",8,1994,1987,7,0.102040816326531,0.408163265306123,0,0.102040816326531,0.102040816326531,0,0.204081632653061,1.93877551020408,2.95918367346939,0,0,0,0,5.30612244897959,0.204081632653061,0,0,0,10.3061224489796,0.102040816326531,7.24489795918367,2.95918367346939,0,0,10.3061224489796,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","Upsowis 1",8,1994,1986,8,0.102040816326531,0.102040816326531,0,0,1.12244897959184,0,0,5.10204081632653,2.3469387755102,0,0.306122448979592,0,0,5.51020408163265,0.102040816326531,0,0.102040816326531,0,14.0816326530612,1.12244897959184,10.6122448979592,2.3469387755102,0,0.102040816326531,14.1836734693878,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","Upsowis 2",8,1994,1986,8,0.102040816326531,0.306122448979592,0,0.204081632653061,3.97959183673469,0,0,1.3265306122449,5.20408163265306,0,0,0,0,4.08163265306123,0,0,0,0,14.5918367346939,3.97959183673469,5.40816326530613,5.20408163265306,0,0,14.5918367346939,"mixed_algae","5"
"WCVI_random","WCVI","Checleset","W McLean",8,1994,1981,13,0,0,0,0,0,0,0,9.38775510204082,0.408163265306123,0,0,0,0,14.7959183673469,0.306122448979592,0,0,0,24.5918367346938,0,24.1836734693877,0.408163265306123,0,0,24.5918367346938,"epibenthic_canopy","3"
"WCVI_random","WCVI","KyuquotSnd","AmosIs",8,1994,1988,6,0.102040816326531,0.306122448979592,0,0.204081632653061,1.22448979591837,0,0.510204081632653,1.22448979591837,15.2040816326531,0,0.306122448979592,0,0,3.36734693877551,0.102040816326531,0,0.102040816326531,0,21.0204081632654,1.22448979591837,4.59183673469388,15.2040816326531,0,0.102040816326531,21.1224489795919,"mixed_algae","5"
"WCVI_random","WCVI","KyuquotSnd","ClarkIs",8,1994,1991,3,0,0,0.408163265306123,0.102040816326531,1.83673469387755,0.102040816326531,0,19.2857142857143,0.102040816326531,4.18367346938776,0,0.204081632653061,0.204081632653061,12.6530612244898,0.306122448979592,0.102040816326531,0,0,38.7755102040817,2.44897959183673,32.0408163265306,0.102040816326531,4.18367346938776,0.102040816326531,38.8775510204082,"epibenthic_canopy","3"
"WCVI_random","WCVI","KyuquotSnd","Cormorant Rk",8,1994,1988,6,0,0.204081632653061,0,0.306122448979592,0.612244897959184,0.102040816326531,0,3.16326530612245,4.18367346938776,0,0,0,0,7.95918367346939,0.102040816326531,0.102040816326531,0.102040816326531,0,16.0204081632653,0.612244897959184,11.2244897959184,4.18367346938776,0,0.204081632653062,16.2244897959184,"mixed_algae","5"
"WCVI_random","WCVI","KyuquotSnd","CrowtherPt",8,1994,1991,3,0,0.816326530612245,0.102040816326531,0.102040816326531,5.20408163265306,0,0.510204081632653,6.12244897959184,0.204081632653061,0.102040816326531,0,0,0,10.4081632653061,0.102040816326531,0,0.204081632653061,0,22.1428571428571,5.30612244897959,16.5306122448979,0.204081632653061,0.102040816326531,0.204081632653061,22.3469387755102,"mixed_algae","5"
"WCVI_random","WCVI","KyuquotSnd","DiverIt",8,1994,1991,3,0,0,0,0,10.5102040816327,0.204081632653061,0.204081632653061,13.8775510204082,0,3.57142857142857,0,0.510204081632653,0,0.306122448979592,0.102040816326531,0.408163265306123,0,0,28.4693877551021,10.5102040816327,14.3877551020409,0,3.57142857142857,0.408163265306123,28.8775510204082,"mixed_algae","5"
"WCVI_random","WCVI","KyuquotSnd","McQuarrie2",8,1994,1992,2,0.102040816326531,0.204081632653061,0,0,0.408163265306123,0,0.102040816326531,23.3673469387755,0,0.102040816326531,0,0.306122448979592,0,0.102040816326531,0.102040816326531,0.102040816326531,0,0,23.9795918367347,0.408163265306123,23.469387755102,0,0.102040816326531,0.102040816326531,24.0816326530612,"epibenthic_canopy","3"
"WCVI_random","WCVI","KyuquotSnd","Moos",8,1994,1986,8,0,0.102040816326531,0.102040816326531,0.102040816326531,25.5102040816327,0,0.204081632653061,2.6530612244898,0,1.93877551020408,0,0,0,0.306122448979592,0,0,0,0,30.5102040816327,25.6122448979592,2.95918367346939,0,1.93877551020408,0,30.5102040816327,"understory","2"
"WCVI_random","WCVI","KyuquotSnd","Munsie",8,1994,1990,4,0,0,0.102040816326531,0,5.91836734693878,0.204081632653061,0,12.5510204081633,2.04081632653061,1.3265306122449,0,0,0,6.63265306122449,0.102040816326531,0,0.204081632653061,0,28.7755102040817,6.02040816326531,19.3877551020408,2.04081632653061,1.3265306122449,0.204081632653061,28.9795918367347,"mixed_algae","5"
"WCVI_random","WCVI","KyuquotSnd","OuterKyBay",8,1994,1993,1,0,0,0.714285714285714,0,6.12244897959184,0,0.306122448979592,3.87755102040816,0,0.816326530612245,0,0,0,15.9183673469388,0.102040816326531,0,0,0,27.4489795918368,6.83673469387755,19.795918367347,0,0.816326530612245,0,27.4489795918368,"mixed_algae","5"
"WCVI_random","WCVI","KyuquotSnd","OuterMoos",8,1994,1988,6,0,0,0.612244897959184,0.102040816326531,1.02040816326531,0,0.204081632653061,18.469387755102,0,1.3265306122449,0.102040816326531,0,0,6.73469387755102,0.102040816326531,0,0,0,28.1632653061224,1.63265306122449,25.204081632653,0,1.3265306122449,0,28.1632653061224,"epibenthic_canopy","3"
"WCVI_random","WCVI","KyuquotSnd","RaccoonPt",8,1994,1992,2,0.408163265306123,0,0,0.204081632653061,0.408163265306123,0,0.204081632653061,13.8775510204082,0,0.204081632653061,0,0,0,6.12244897959184,0.408163265306123,0,0,0,20.6122448979592,0.408163265306123,20,0,0.204081632653061,0,20.6122448979592,"epibenthic_canopy","3"
"WCVI_random","WCVI","KyuquotSnd","TatchuRk",8,1994,1992,2,0,0,8.06122448979592,0.204081632653061,3.6734693877551,0,0.408163265306123,10.1020408163265,0,3.87755102040816,0,0,0,1.12244897959184,0.510204081632653,0,0,0,26.8367346938775,11.734693877551,11.2244897959183,0,3.87755102040816,0,26.8367346938775,"mixed_algae","5"
"WCVI_random","WCVI","KyuquotSnd","Thornton",8,1994,1988,6,0,0.102040816326531,0,0.204081632653061,0.306122448979592,0,0.204081632653061,6.22448979591837,0,0,0,0,0,12.5510204081633,0.204081632653061,0,0.102040816326531,0,19.0816326530613,0.306122448979592,18.7755102040817,0,0,0.102040816326531,19.1836734693878,"epibenthic_canopy","3"
"WCVI_random","WCVI","KyuquotSnd","UnionPS",8,1994,1990,4,0,0,1.02040816326531,0,7.14285714285714,0,0.306122448979592,5.61224489795918,0,0.204081632653061,0,0,0,2.14285714285714,0.204081632653061,0.102040816326531,0.102040816326531,0,16.1224489795918,8.16326530612245,7.75510204081632,0,0.204081632653061,0.204081632653062,16.3265306122449,"mixed_algae","5"
"WCVI_random","WCVI","KyuquotSnd","VolcanicIt",8,1994,1992,2,0,0,0,0.306122448979592,0.408163265306123,0,0.204081632653061,8.87755102040816,0,0.918367346938776,0,0,0,12.7551020408163,0.510204081632653,0,0,0,22.9591836734694,0.408163265306123,21.6326530612245,0,0.918367346938776,0,22.9591836734694,"epibenthic_canopy","3"
"WCVI_random","WCVI","Checleset","Aktis",8,2007,1981,26,0,0.272108843537415,0,0.54421768707483,2.44897959183674,0,0.204081632653061,0.0680272108843538,0.54421768707483,0.408163265306123,0,0,0,5.03401360544218,0.204081632653061,0,0,0,8.50340136054423,2.44897959183674,5.10204081632653,0.54421768707483,0.408163265306123,0,8.50340136054423,"mixed_algae","5"
